"","Reservoir","TGG.W..TGG.W.","TTT.F..ACT.T.","K.Bias","AGC.Bias","GTA.Bias","TGG.W..AAC.N.","GCT.Bias","CAG.Q..AGC.S.","AGA.Bias","acg","GAG.E..AAA.K.","CGA.R..CCC.P.","ApC","AAT.N..ATA.I.","AAC.N..AAG.K.","tga","GpG","aca","agc","C.Bias","GCA.Bias","cag","AAT.N..GGT.G.","GCT.A..CAG.Q.","AGA.R..GAA.E.","bird","camelid","carnivore","human","rodent","swine","yangochiroptera","yinpterochiroptera"
"172","camelid",0,0.0271043688795189,0.0525723924655609,0.0723443223443224,0.181041181041181,0.823260828673807,0.517274472168906,-9999,0.224806201550388,0.049996719789443,-0.135404212425439,-9999,1.11937826044664,-0.0565717315115925,0.577308343534287,0.151714184188655,0.922391061776079,0.140877456746608,0.0859549517562346,0.0302220972729829,0.246641074856046,0.106150671080049,0.599565169529298,-0.342020977091214,-0.428941192972254,0,1,0,0,0,0,0,0
"173","swine",0,-0.241507062857916,0.0491039426523298,0.0841487279843444,0.189069423929099,-0.338625089982314,0.428571428571429,-9999,0.22884012539185,0.0531166554031683,-0.131746130319422,-9999,1.17759943304916,0.00819336329571067,0.295473061724832,0.153415144376749,0.975458946673992,0.173890279699758,0.102672417706683,0.0248506571087216,0.324534161490683,0.135313937786842,0.1000104045335,-0.0348094046658612,-9999,0,0,0,0,0,1,0,0
"174","swine",0,-0.709151333378442,0.0507626906726682,0.0831024930747922,0.188059701492537,-0.314868212755938,0.452155625657203,-9999,0.211981566820276,0.0531361981775952,-0.0415499230783919,-9999,1.17461415456252,-0.269607979411814,0.283271909474541,0.154065289688111,0.963401056491889,0.173657407451917,0.103303893663705,0.0238392931566225,0.312302839116719,0.1356605730009,-0.020276580687984,-0.0427166817003814,-9999,0,0,0,0,0,1,0,0
"175","swine",0,-0.626106047226375,0.0533975270817376,0.1071953010279,0.123318385650224,-0.774825211574213,0.490998363338789,-9999,0.188854489164087,0.0551659968062845,-0.561372315482054,-9999,1.21241991149547,-0.369360103466048,0.457744364103052,0.15565616939238,0.928771764929173,0.135972527339434,0.0826194975643415,0.0330451909399278,0.274959083469722,0.102044144327118,0.184554908893531,-0.612907447962119,-9999,0,0,0,0,0,1,0,0
"176","carnivore",0,-2.28206142382919,0.0585490668272125,0.110647181628392,0.183418928833456,-9999,0.451048951048951,-9999,0.338709677419355,0.0608552681074299,0.250742922876323,-9999,1.30875381321631,-0.229481694246852,0.406434244906844,0.161116816382786,0.863054905062261,0.16810020780495,0.0810572218644046,0.0327363034316677,0.297202797202797,0.0895370543056039,0.371500820131062,-9999,0.501324316314729,0,0,1,0,0,0,0,0
"177","rodent",0,0.29277936073484,0.0585473361441165,0.147651006711409,0.172520661157025,0.371115628093527,0.409883720930233,0.0151244545550468,0.234957020057307,0.040941710053564,-0.243385815163848,-9999,0.980344160231106,0.109242942883425,-0.234221815455223,0.160759821961734,0.898131981811582,0.114035384499475,0.0950680385989536,0.0358374856266769,0.305232558139535,0.116579784559301,0.240440161598349,-0.891487279859122,0.154865516216237,0,0.277419005113564,0,0,0.722580994886435,0,0,0
"178","rodent",0,0.290313268239646,0.0585473361441165,0.147651006711409,0.172520661157025,0.372906138867315,0.409024745269287,0.0151244545550468,0.234957020057307,0.0409451014324944,-0.249511145392092,-9999,0.979815647751454,0.111347845073883,-0.255315598515022,0.161004466649809,0.89647648773799,0.114044830543614,0.0953072417524729,0.0358374856266769,0.305676855895196,0.116589441367103,0.238296783123382,-1.5360165888908,0.157307519871789,0,0.20381722556888,0,0,0.79618277443112,0,0,0
"179","rodent",0,0.294602515296355,0.0585473361441165,0.147651006711409,0.172520661157025,0.371115628093527,0.410480349344978,0.0151244545550468,0.235632183908046,0.0409331367788755,-0.300755240057835,-9999,0.980205012806324,0.109242942883425,-0.234221815455223,0.160494897878755,0.897883415568585,0.114011505265455,0.0950481311645074,0.0358374856266769,0.305676855895196,0.1165553725229,0.241982181950165,-0.892941825570117,0.152190282929291,0,0.203792588974254,0,0,0.796207411025746,0,0,0
"180","bird",0,-0.0144216533689293,0.0631667817944585,0.0665926748057714,0.132364192807957,-0.403957948817593,0.418161434977579,-0.0443688302381036,0.273755656108597,0.0386436773793427,-1.97884271332348,-9999,1.12391989244953,0.0331510156542965,-0.867609076068894,0.154830627910611,0.92185081594584,0.121817155182564,0.0790787835113701,0.0312380075216824,0.335201793721973,0.10159960211655,0.102192574223895,-0.466359914695004,0.0645356673825291,1,0,0,0,0,0,0,0
"181","bird",0,0.125535338070353,0.0609465440926115,0.0671031096563011,0.249692496924969,-9999,0.406779661016949,0.568838836268639,0.359375,0.0371648038581762,0.350008130230046,-9999,1.09408925175009,-0.326284445220637,-0.0199467182056224,0.146852593022932,0.898090076777942,0.13059299133498,0.0843950754279417,0.0327999092044036,0.372881355932203,0.100912766031576,0.244072090495109,0.0885533973414452,0.0408817004741543,1,0,0,0,0,0,0,0
"182","bird",0,0.142084810335564,0.0610478359908884,0.0695652173913043,0.225806451612903,-9999,0.417525773195876,0.397554629102543,0.353503184713376,0.0393049416457921,0.347239964784547,-9999,1.12426659646824,-0.182228794914466,-0.0979903784996361,0.146876360886907,0.919005638783592,0.133688518624175,0.0848159267093409,0.0328018223234624,0.381443298969072,0.107571419241115,0.277247176328486,-0.16238327189735,0.485667064129836,1,0,0,0,0,0,0,0
"183","carnivore",0,-0.343317550807925,0.0626178010471204,0.0816326530612245,0.187429854096521,-1.25553061399079,0.469387755102041,-9999,0.412903225806452,0.0497179713435427,-0.325939362607676,-9999,1.21521186524129,-0.805448725572006,0.558207761956044,0.1724051046092,0.910817529861431,0.168200102057756,0.0734638681046377,0.0301570680628272,0.321428571428571,0.0947362339531187,0.324401947556596,-9999,-0.953847771784482,0,0,1,0,0,0,0,0
"184","carnivore",0,-0.341262336687597,0.0626959247648903,0.0793157076205288,0.186383928571429,-1.35585333561866,0.464527027027027,-9999,0.416666666666667,0.0499966703894759,-0.315221783688175,-9999,1.21436020086199,-0.806550442002046,0.552695345090849,0.172760771939872,0.905644263856783,0.167563098285521,0.0730149394301752,0.0300940438871473,0.320945945945946,0.0947956671246003,0.32638879629284,-9999,-0.96897526170423,0,0,1,0,0,0,0,0
"185","carnivore",0,-0.339624334683359,0.0629049111807733,0.0790697674418605,0.187919463087248,-1.34907867880171,0.467796610169491,-9999,0.414239482200647,0.0492530639060203,-0.320165850895949,-9999,1.21346308778227,-0.775715944476649,0.562797792000467,0.172756977921619,0.906772462611219,0.168549429748743,0.0727658331073868,0.0300940438871473,0.316949152542373,0.0945460824728632,0.327118771369623,-9999,-0.961741750637478,0,0,1,0,0,0,0,0
"186","carnivore",0,-0.343317550807925,0.0626178010471204,0.0816326530612245,0.187429854096521,-1.25553061399079,0.469387755102041,-9999,0.412903225806452,0.0495101894802798,-0.325939362607676,-9999,1.21566488748627,-0.805448725572006,0.558207761956044,0.172295459391374,0.910817529861431,0.16808709328555,0.0730275294834128,0.0301570680628272,0.321428571428571,0.0948120128547359,0.324401947556596,-9999,-0.953847771784482,0,0,1,0,0,0,0,0
"187","swine",0,-0.370754167476924,0.0604431060443106,0.111975116640746,0.19327731092437,0.178615647577618,0.531986531986532,-9999,0.465408805031447,0.0421580788400882,0.223481072987839,-9999,1.18338010549237,-0.0025061160596029,0.476688751264295,0.172848123244361,0.895466310179616,0.1659044396707,0.0823322480877016,0.0315121531512153,0.333333333333333,0.0910118525547785,0.325323666907544,-0.156996682348212,-9999,0,0,0,0,0,1,0,0
"188","bird",0,0.131181826913572,0.0631497284716835,0.0546511627906977,0.221069433359936,-1.00771063914855,0.423250564334086,-9999,0.350561797752809,0.038663838552948,0.386584371425524,-9999,1.13749912732748,-0.0413057823782024,-0.0766720506398401,0.146870688731333,0.90739237450555,0.137529090154782,0.0835554094902635,0.0328937160589604,0.396162528216704,0.108206850178385,0.176210342694551,-1.5903042373082,0.216164456207728,1,0,0,0,0,0,0,0
"189","camelid",0,0.0300464410371456,0.0522976082560491,0.0735694822888283,0.183153013910355,0.828847435382447,0.516314779270633,-9999,0.222222222222222,0.0504136991103452,-0.18339624792372,-9999,1.11700601781669,-0.0639666580041158,0.585565178798805,0.152745983871643,0.926942984696928,0.140706891546784,0.085276903967748,0.0299839620668015,0.243761996161228,0.105843686689381,0.604485691500998,-0.338819955389601,-0.413266800572233,0,1,0,0,0,0,0,0
"190","swine",0,-0.619107814203059,0.0492292986019835,0.0848126232741617,0.193164933135215,-0.340782588122335,0.423493044822257,-9999,0.225705329153605,0.0549314917496269,0.105931781026118,-9999,1.17743259972907,0.239051770578052,0.28661321487483,0.155589738793538,0.976676831679801,0.174593065669084,0.103330589885785,0.0248536264786713,0.326120556414219,0.135101777005839,0.117413893625058,-0.0148909297250301,-9999,0,0,0,0,0,1,0,0
"191","bird",0,0.125167060344084,0.060599182932365,0.0735294117647059,0.244798041615667,-9999,0.398648648648649,1.08735831642084,0.358490566037736,0.0368214374125104,0.200966780763275,-9999,1.10969404310677,-0.241922141711688,0.0272361475167461,0.145225809095496,0.886665885431617,0.136986046877312,0.0867749958602519,0.0327961870177031,0.373310810810811,0.108919356821622,0.235724055183863,0.313254085411384,0.389162462493393,1,0,0,0,0,0,0,0
"192","yinpterochiroptera",0,-0.149858079666064,0.0566171769553172,0.0794979079497908,0.203478260869565,0.0916241936110061,0.521042084168337,-9999,0.341650671785029,0.0416483418168431,-0.3765997146227,2.19664374278513,1.18113732833043,-9999,0.656756569454046,0.155685468220104,0.906689703917367,0.195102648868188,0.0850320312093881,0.0314697733892165,0.278557114228457,0.11849944874078,-0.0478162318626165,-0.751090543170978,0.365722776585442,0,0,0,0,0,0,0,1
"193","yinpterochiroptera",0,-0.147251580688572,0.0567259786476868,0.0778128286014721,0.204010462074978,0.0902362683361579,0.5199203187251,-9999,0.342967244701349,0.0424080888100948,-0.376284148001377,2.22558740702064,1.17892877450379,-9999,0.655368644179198,0.155992326675729,0.906407189294314,0.194432407176107,0.0848161776201896,0.0311743772241993,0.277888446215139,0.118792248772137,-0.0756491796988002,-0.681229094017987,0.417187059250766,0,0,0,0,0,0,0,1
"194","swine",0,-0.945670720507103,0.0600174596246181,0.107250755287009,0.170238095238095,0.537636881216648,0.497391304347826,-9999,0.436482084690554,0.0438045368895918,0.0739862189735922,-9999,1.15493496258748,0.324242933065752,-0.0942995682984015,0.169900833831885,0.904619513779572,0.14913798975705,0.0840641979615288,0.0313182016586643,0.304347826086956,0.0952052362455868,0.366252784190949,-0.854507512951681,-9999,0,0,0,0,0,1,0,0
"195","swine",0,-0.788507643390264,0.0535186603918135,0.111594202898551,0.123734533183352,-0.924042708678473,0.479474548440066,-9999,0.191358024691358,0.0565933535516656,-0.514425806024698,-9999,1.2177639344517,-0.404330301732727,0.308075932236549,0.156799933693606,0.921447630347645,0.137848948329975,0.0854092354059541,0.0331618693225347,0.280788177339902,0.104100618230357,0.310282051643205,-0.353320693791373,-9999,0,0,0,0,0,1,0,0
"196","swine",0,-0.623064874414259,0.0533916849015317,0.111918604651163,0.128779395296753,-0.9362453464037,0.481907894736842,-9999,0.185758513931889,0.0557818023841591,-0.510357129964964,-9999,1.21385306038092,-0.354843044906305,0.358364732027169,0.155929596431998,0.922821585921134,0.137249178889396,0.0848402296726512,0.0330415754923414,0.277960526315789,0.103001746727959,0.272509220202005,-0.277579879134463,-9999,0,0,0,0,0,1,0,0
"197","swine",0,-0.654779859692587,0.0535010940919037,0.113372093023256,0.12751677852349,-1.05714534088461,0.483606557377049,-9999,0.183800623052959,0.0557495999337208,-0.511612864648083,-9999,1.21305123145392,-0.364256372726182,0.373043213792508,0.15583957934961,0.920263645943719,0.137169945883434,0.0850505524570252,0.0332603938730853,0.275409836065574,0.102942284528777,0.265340562235952,-0.284117810517859,-9999,0,0,0,0,0,1,0,0
"198","swine",0,-0.656044990844793,0.0533916849015317,0.113372093023256,0.12682379349046,-0.927489922104778,0.482815057283142,-9999,0.185758513931889,0.0552277610716721,-0.505612335233641,-9999,1.21233308339289,-0.357587409511855,0.261759640668264,0.155052587421877,0.923237401125852,0.137421189521062,0.0850455663451101,0.0331509846827133,0.276595744680851,0.102676964245926,0.269126494369924,-0.279460549251786,-9999,0,0,0,0,0,1,0,0
"199","swine",0,-0.411547939326496,0.0492234169653524,0.0859375,0.191458026509573,-0.322177400291301,0.43613707165109,-9999,0.226415094339623,0.0531957172580126,0.0920934328046198,-9999,1.17690754353061,0.0446515270219051,0.309774219241725,0.154237861770439,0.974861361097806,0.174149107894946,0.102825241180293,0.0248506571087216,0.320872274143302,0.136406895091775,0.0857803251592092,-0.0573450684136917,-9999,0,0,0,0,0,1,0,0
"200","swine",0,-0.624840639892134,0.0491039426523298,0.0859375,0.189069423929099,-0.324703751463706,0.431007751937985,-9999,0.225705329153605,0.0537873656702512,0.0924071071685343,-9999,1.17519958924332,0.0488030437687909,0.30939440024344,0.15363573509127,0.975458946673992,0.174140310954515,0.102820047082359,0.0248506571087216,0.325581395348837,0.136697172421633,0.0930792227996491,-0.045514565829268,-9999,0,0,0,0,0,1,0,0
"201","swine",0,-0.634387806459576,0.0492234169653524,0.087719298245614,0.189069423929099,-0.31232177638893,0.432558139534884,-9999,0.226415094339623,0.0534835222763832,0.0893732054986995,-9999,1.17561565236417,0.0320840645411409,0.319629843144096,0.154210822563571,0.976055983128973,0.172930055360306,0.102807215042381,0.0248506571087216,0.324031007751938,0.135788720446151,0.082600692300505,-0.0438832899788448,-9999,0,0,0,0,0,1,0,0
"202","swine",0,-0.619777446106616,0.0492234169653524,0.0859375,0.190828402366864,-0.315314011113867,0.431007751937985,-9999,0.226415094339623,0.0537921637024206,0.0948372420218262,-9999,1.17402724893443,0.0408348741196137,0.316637608419159,0.153649439967688,0.978199642962838,0.17385865064042,0.103126413285856,0.0248506571087216,0.324031007751938,0.136709366315544,0.0851110531504722,-0.048003021108629,-9999,0,0,0,0,0,1,0,0
"203","swine",0,-0.426560962256418,0.0607000443066017,0.110935023771791,0.18705035971223,0.0851981398654489,0.52536231884058,-9999,0.472491909385113,0.0467488953998222,0.259034453537968,-9999,1.19424643192482,0.0611762805066034,-0.343946629180132,0.169464745824356,0.889266114762457,0.154982751053759,0.078507655861658,0.0321222862206469,0.309782608695652,0.0886704592094454,0.220270681464483,-0.882856579131965,-9999,0,0,0,0,0,1,0,0
"204","camelid",0,0.000652755371320868,0.0595137663931283,0.0809935205183585,0.114114114114114,0.421858917883841,0.534501642935378,0.121796957009483,0.370892018779343,0.0447958909614213,-0.109959110523803,-9999,1.25488812287132,-0.644085976952616,0.862403839978451,0.163657715273829,0.850643586129084,0.143041424547266,0.0636305269338371,0.0330546821075236,0.311062431544359,0.0862829945222831,0.526814499059943,0.0265907798694906,0.0183143627122889,0,1,0,0,0,0,0,0
"205","camelid",0,-0.000681467641815848,0.0595137663931283,0.0808189655172414,0.11544227886057,0.421858917883841,0.533991228070175,0.123954455149504,0.370892018779343,0.0443392243359239,-0.109959110523803,-9999,1.25507647727678,-0.644085976952616,0.862403839978451,0.164029500433476,0.850444616809578,0.143782108973719,0.0640740236068265,0.0330546821075236,0.31140350877193,0.0866280799164294,0.526814499059943,0.0275461721194107,0.0183143627122889,0,1,0,0,0,0,0,0
"206","camelid",0,-0.00201747318455804,0.0595137663931283,0.0808189655172414,0.11544227886057,0.421858917883841,0.534501642935378,0.123954455149504,0.370892018779343,0.0443420526839687,-0.109959110523803,-9999,1.25449676527804,-0.644085976952616,0.862403839978451,0.164039963686358,0.850245717291622,0.143534968225564,0.0640781108149837,0.0330546821075236,0.311062431544359,0.086633605821858,0.526814499059943,0.0265907798694906,0.0183143627122889,0,1,0,0,0,0,0,0
"207","camelid",0,0.00264705504848433,0.059437073395199,0.0798274002157497,0.115355805243446,0.410892529843529,0.535087719298246,0.1362993082613,0.370892018779343,0.0450389013651805,-0.120640326862849,-9999,1.25629846889369,-0.620672965565204,0.742660307284398,0.164033725994777,0.851913541110727,0.143305595252847,0.063463906469118,0.0329779891095943,0.31030701754386,0.0867510656977057,0.529811715476391,0.0254948893488535,0.0220041818062725,0,1,0,0,0,0,0,0
"208","camelid",0,-0.0487539141755679,0.0597876990321574,0.0790340285400659,0.113236419280796,0.43183721244736,0.529608938547486,0.176102813859527,0.363855421686747,0.0444754471623798,-0.114739672958145,-9999,1.25785248823499,-0.643045566721363,0.896113150949771,0.163843457649916,0.850551918480693,0.143394976195949,0.0639015045436492,0.0331720262254137,0.316201117318436,0.0866504401611883,0.526066752724269,0.0317003497477762,0.0412806558291184,0,1,0,0,0,0,0,0
"209","camelid",0,0.0309881882269969,0.0525765288334147,0.0732368896925859,0.180201082753287,0.824660409028231,0.518234165067178,-9999,0.224137931034483,0.0499428624138831,-0.169476650305485,-9999,1.11944126363332,-0.0684634892851448,0.573345980747325,0.151550754911094,0.924976413086044,0.140725700988873,0.0853703116138791,0.0299839620668015,0.245681381957774,0.10603632364721,0.595805408310834,-0.688582564539134,-0.427241392898501,0,1,0,0,0,0,0,0
